Brand,Year,Model,Car/Suv,Transmission,FuelType,CylindersinEngine,BodyType,Doors,Seats,Price,State
Holden,2017,UTE,Ute / Tray,Automatic,Unleaded,6,Ute  ,2,2,20990,Victoria State Government
Holden,2019,Colorado,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,40955,New South Wales
Mazda,2013,6,Sedan,Automatic,Unleaded,4,Sedan,4,5,21690,Victoria State Government
Mercedes-Benz,2015,B200,Hatchback,Automatic,Diesel,4,Hatchback,5,5,26990,Victoria State Government
GWM,2022,Haval,SUV,Automatic,Premium,4,SUV,4,5,29990,New South Wales
Toyota,2016,Landcruiser,SUV,Manual,Diesel,8,SUV,2,5,79530,New South Wales
Volkswagen,2013,Transporter,Commercial,Manual,Diesel,4,Commercial,2,2,14650,Victoria State Government
Volkswagen,2020,Amarok,Ute / Tray,Manual,Diesel,6,Ute  ,4,5,46981,New South Wales
Ford,2015,Territory,SUV,Automatic,Diesel,6,SUV,4,7,26990,Queensland
Mitsubishi,2023,Triton,Upper Hunter Automotive New Cars,Automatic,Diesel,4,Ute  ,4,5,62280,New South Wales
LDV,2021,T60,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,29990,New South Wales
Ram,2019,1500,Commercial,Automatic,Unleaded,8,Commercial,4,5,84990,Queensland
Kia,2023,Seltos,Upper Hunter Automotive New Cars,Automatic,Unleaded,4,SUV,4,5,42499,New South Wales
Ford,2018,Mustang,Coupe,Manual,Premium,8,Coupe,2,4,44900,Queensland
Toyota,2015,Hilux,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,37980,New South Wales
Nissan,2013,Navara,Ute / Tray,Automatic,Diesel,6,Ute  ,4,5,24750,New South Wales
Ford,2017,Focus,Hatchback,Manual,Premium,4,Hatchback,5,5,46990,New South Wales
Audi,2016,A4,Sedan,Automatic,Premium,4,Sedan,4,5,26990,New South Wales
Toyota,2013,86,Coupe,Automatic,Premium,4,Coupe,2,4,29890,Victoria State Government
Mitsubishi,2015,Pajero,SUV,Automatic,Diesel,4,SUV,4,7,47970,New South Wales
Ford,2015,Ranger,Ute / Tray,Manual,Diesel,5,Ute  ,4,5,37990,New South Wales
Holden,2018,Commodore,Wagon,Automatic,Premium,4,Wagon,4,5,16990,New South Wales
Porsche,2015,Boxster,Convertible,Automatic,Premium,6,Convertible,2,2,107990,New South Wales
Hyundai,2016,Santa,SUV,Automatic,Diesel,4,SUV,4,7,25990,New South Wales
Jeep,2014,Patriot,SUV,Automatic,Premium,4,SUV,4,5,18990,Victoria State Government
Hyundai,2020,Iload,Commercial,Automatic,Diesel,4,Commercial,4,3,39999,Victoria State Government
Isuzu,2016,D-MAX,Ute / Tray,Manual,Diesel,4,Ute  ,2,4,33995,New South Wales
Volkswagen,2015,Jetta,Sedan,Automatic,Premium,4,Sedan,4,5,13990,Australian Capital Territory
Kia,2021,Carnival,Wagon,Automatic,Unleaded,6,Wagon,4,8,49888,Victoria State Government
Mitsubishi,2016,Triton,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,32995,New South Wales
Honda,2018,Civic,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,25990,New South Wales
Hyundai,2019,Iload,Commercial,Automatic,Diesel,4,Commercial,4,3,33990,Victoria State Government
Kia,2016,Cerato,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,15690,New South Wales
Renault,2015,Clio,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,13990,New South Wales
Toyota,2019,Camry,Sedan,Automatic,Hybrid,4,Sedan,4,5,41990,Victoria State Government
Mitsubishi,2016,Triton,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,26995,New South Wales
Fiat,2017,Doblo,Commercial,Automatic,Diesel,4,Commercial,2,2,15990,New South Wales
Kia,2016,Sorento,SUV,Automatic,Diesel,4,SUV,4,7,29990,Australian Capital Territory
Mitsubishi,2019,Outlander,SUV,Automatic,Unleaded,4,SUV,4,7,30900,Victoria State Government
Kia,2014,Sportage,SUV,Automatic,Unleaded,4,SUV,4,5,24990,Victoria State Government
Toyota,2021,Kluger,SUV,Automatic,Hybrid,4,SUV,5,7,64990,New South Wales
Toyota,2017,Kluger,SUV,Automatic,Unleaded,6,SUV,4,7,34990,Victoria State Government
Suzuki,2020,Jimny,SUV,Manual,Unleaded,4,SUV,2,4,34990,New South Wales
Hyundai,2016,I30,Wagon,Automatic,Unleaded,4,Wagon,4,5,22990,Australian Capital Territory
Holden,2015,Astra,Hatchback,Manual,Premium,4,Hatchback,3,5,11990,Queensland
Toyota,2019,Hilux,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,45999,New South Wales
Toyota,2022,Hilux,Ute / Tray,Automatic,Unleaded,4,Ute  ,2,2,36990,New South Wales
Kia,2014,RIO,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,14500,Victoria State Government
Nissan,2018,Pathfinder,SUV,Automatic,Premium,6,SUV,4,7,31485,New South Wales
Mazda,2014,3,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,17980,Australian Capital Territory
Kia,2021,Sportage,SUV,Automatic,Unleaded,4,SUV,4,5,30890,Victoria State Government
Ford,2017,Ranger,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,24990,New South Wales
Audi,2022,Q3,Bellbowrie Motor Group New Cars,Automatic,Premium,4,SUV,4,5,66490,New South Wales
Ford,2013,Ranger,Ute / Tray,Automatic,Diesel,5,Ute  ,4,5,23500,Australian Capital Territory
Holden,2014,Commodore,Sedan,Automatic,Premium,8,Sedan,4,5,39986,New South Wales
Toyota,2014,Hilux,Ute / Tray,Manual,Diesel,4,Ute  ,2,2,24999,New South Wales
Audi,2013,A3,Hatchback,Automatic,Diesel,4,Hatchback,5,5,19950,Victoria State Government
Jeep,2023,Compass,Knox Ford & Jeep,Automatic,Unleaded,4,SUV,4,5,44990,Victoria State Government
Toyota,2023,RAV4,SUV,Automatic,Unleaded,4,SUV,5,5,45990,New South Wales
Jeep,2019,Grand,SUV,Automatic,Diesel,6,SUV,4,5,51990,New South Wales
Kia,2015,Cerato,Sedan,Automatic,Unleaded,4,Sedan,4,5,14999,Australian Capital Territory
Nissan,2014,X-Trail,SUV,Automatic,Unleaded,4,SUV,4,5,17999,Victoria State Government
Holden,2018,Colorado,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,41990,New South Wales
Mitsubishi,2018,ASX,SUV,Automatic,Unleaded,4,SUV,4,5,24905,Victoria State Government
Holden,2018,Commodore,Hatchback,Automatic,Unleaded,6,Hatchback,5,5,29990,Victoria State Government
Jeep,2022,Gladiator,Bellbowrie Motor Group New Cars,Automatic,Unleaded,6,Ute  ,4,5,72840,New South Wales
Honda,2018,Civic,Sedan,Automatic,Unleaded,4,Sedan,4,5,28670,Australian Capital Territory
Toyota,2022,RAV4,SUV,Automatic,Hybrid,4,SUV,5,5,54950,Victoria State Government
BMW,2017,X1,SUV,Automatic,Premium,4,SUV,4,5,31990,New South Wales
Mitsubishi,2019,Eclipse,SUV,Automatic,Unleaded,4,SUV,4,5,24999,New South Wales
Subaru,2018,Outback,SUV,Automatic,Diesel,4,SUV,4,5,29990,Victoria State Government
Mercedes-Benz,2016,C250,Wagon,Automatic,Premium,4,Wagon,4,5,48800,Victoria State Government
Ford,2015,Ranger,Ute / Tray,Automatic,Diesel,5,Ute  ,4,5,33990,New South Wales
Subaru,2018,Outback,SUV,Automatic,Diesel,4,SUV,4,5,26950,Victoria State Government
Toyota,2019,Landcruiser,SUV,Automatic,Diesel,8,SUV,4,7,123888,New South Wales
Ford,2022,Ranger,Ute / Tray,Automatic,Diesel,6,Ute  ,4,5,71490,Victoria State Government
BMW,2017,420I,Coupe,Automatic,Premium,4,Coupe,2,4,39990,Victoria State Government
Holden,2015,Captiva,SUV,Automatic,Unleaded,4,SUV,4,7,13990,New South Wales
Toyota,2017,HiAce,Commercial,Manual,Diesel,4,Commercial,4,2,34990,Queensland
Mitsubishi,2017,Outlander,SUV,Automatic,Unleaded,4,SUV,4,7,26990,New South Wales
Toyota,2021,RAV4,SUV,Automatic,Hybrid,4,SUV,5,5,55990,Victoria State Government
Toyota,2022,RAV4,SUV,Automatic,Unleaded,4,SUV,5,5,44980,Australian Capital Territory
Isuzu,2018,MU-X,SUV,Automatic,Diesel,4,SUV,4,7,33990,Victoria State Government
Ford,2020,Fiesta,Hatchback,Manual,Premium,3,Hatchback,5,5,29990,New South Wales
Toyota,2018,Camry,Sedan,Automatic,Unleaded,4,Sedan,4,5,23950,Queensland
Kia,2017,Cerato,Sedan,Automatic,Unleaded,4,Sedan,4,5,18900,Australian Capital Territory
Audi,2022,A3,Audi Centre Gold Coast NEW Frizelle Sunshine Automotive,Automatic,Premium,4,Sedan,4,5,50990,Queensland
Ford,2019,Everest,SUV,Automatic,Diesel,5,SUV,4,7,49990,Victoria State Government
Skoda,2019,Octavia,Sedan,Automatic,Premium,4,Sedan,4,5,19990,Queensland
Toyota,2021,Yaris,SUV,Automatic,Hybrid,3,SUV,4,5,38450,New South Wales
Toyota,2019,Kluger,SUV,Automatic,Unleaded,6,SUV,4,7,55999,Victoria State Government
Toyota,2018,HiAce,People Mover,Automatic,Diesel,4,People Mover,3,12,73950,Victoria State Government
Toyota,2019,Hilux,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,57990,Victoria State Government
Holden,2017,Colorado,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,29990,New South Wales
Subaru,2015,XV,SUV,Automatic,Unleaded,4,SUV,4,5,19990,Queensland
Mitsubishi,2019,Eclipse,SUV,Automatic,Unleaded,4,SUV,4,5,28990,Victoria State Government
Nissan,2016,Navara,Ute / Tray,Manual,Unleaded,4,Ute  ,4,5,29990,Victoria State Government
Mazda,2016,CX-5,SUV,Automatic,Diesel,4,SUV,4,5,20990,Australian Capital Territory
Mercedes-Benz,2015,C200,Sedan,Automatic,Premium,4,Sedan,4,5,35990,Victoria State Government
Subaru,2018,Liberty,Sedan,Automatic,Unleaded,4,Sedan,4,5,29999,Victoria State Government
Mazda,2020,BT-50,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,43500,New South Wales
Mazda,2018,CX-5,SUV,Automatic,Unleaded,4,SUV,4,5,35990,New South Wales
Mazda,2014,3,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,16888,Queensland
Nissan,2018,Navara,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,38980,Australian Capital Territory
Mitsubishi,2015,Lancer,Sedan,Automatic,Unleaded,4,Sedan,4,5,14990,New South Wales
LDV,2019,G10,Commercial,Manual,Diesel,4,Commercial,4,2,19999,Queensland
Kia,2020,Sportage,SUV,Automatic,Unleaded,4,SUV,4,5,29990,Victoria State Government
Hyundai,2019,I30,Hatchback,Automatic,Unleaded,4,Hatchback,4,5,30890,Victoria State Government
Toyota,2023,Yaris,SUV,Automatic,Hybrid,3,SUV,4,5,44859,New South Wales
Land,2018,Rover,SUV,Automatic,Diesel,6,SUV,4,5,96490,Australian Capital Territory
Mercedes-Benz,2013,C200,Wagon,Automatic,Diesel,4,Wagon,4,5,17990,Victoria State Government
Toyota,2018,Camry,Sedan,Automatic,Hybrid,4,Sedan,4,5,34999,Victoria State Government
BMW,2017,X4,SUV,Automatic,Premium,4,SUV,5,5,39990,Australian Capital Territory
Toyota,2019,Kluger,SUV,Automatic,Unleaded,6,SUV,4,7,51990,New South Wales
Toyota,2015,Fortuner,SUV,Automatic,Diesel,4,SUV,4,7,38990,Victoria State Government
Kia,2017,Picanto,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,15990,New South Wales
Volkswagen,2022,Tiguan,Cardiff Volkswagen New,Automatic,Premium,4,SUV,4,5,49990,New South Wales
Hyundai,2020,Kona,SUV,Automatic,Unleaded,4,SUV,4,5,26980,Australian Capital Territory
Audi,2019,A3,Sedan,Automatic,Premium,4,Sedan,4,5,28990,Victoria State Government
Mini,2016,Cooper,Hatchback,Manual,Premium,4,Hatchback,2,4,29990,New South Wales
Kia,2017,Carnival,Wagon,Automatic,Unleaded,6,Wagon,4,8,24800,New South Wales
Subaru,2017,WRX,Sedan,Manual,Premium,4,Sedan,4,5,43900,Australian Capital Territory
Toyota,2019,C-HR,SUV,Automatic,Premium,4,SUV,4,5,34990,Queensland
Mazda,2020,6,Sedan,Automatic,Unleaded,4,Sedan,4,5,33990,Victoria State Government
Kia,2019,Sportage,SUV,Automatic,Unleaded,4,SUV,4,5,29995,New South Wales
Hyundai,2014,Elantra,Sedan,Automatic,Unleaded,4,Sedan,4,5,15888,Australian Capital Territory
Kia,2019,Cerato,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,24990,New South Wales
Mercedes-Benz,2017,C200,Sedan,Automatic,Hybrid,4,Sedan,4,4,45980,Queensland
Toyota,2016,RAV4,SUV,Automatic,Unleaded,4,SUV,4,5,26995,New South Wales
Mitsubishi,2018,Pajero,SUV,Automatic,Diesel,4,SUV,4,7,41750,Australian Capital Territory
Toyota,2023,Yaris,SUV,Automatic,Unleaded,3,SUV,4,5,36980,New South Wales
Toyota,2021,Landcruiser,SUV,Automatic,Diesel,4,SUV,4,7,62990,New South Wales
Toyota,2018,Corolla,Hatchback,Automatic,Hybrid,4,Hatchback,5,5,32990,New South Wales
Mazda,2015,3,Hatchback,Manual,Unleaded,4,Hatchback,5,5,14888,Australian Capital Territory
Mazda,2019,CX-5,SUV,Automatic,Unleaded,4,SUV,4,5,42990,Victoria State Government
Toyota,2015,Kluger,SUV,Automatic,Unleaded,6,SUV,4,7,33990,Victoria State Government
Honda,2020,Odyssey,Wagon,Automatic,Unleaded,4,Wagon,4,7,49800,Victoria State Government
Mazda,2018,2,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,18850,New South Wales
Hyundai,2013,I20,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,12333,New South Wales
Hyundai,2018,I30,Hatchback,Automatic,Unleaded,4,Hatchback,4,5,25000,Queensland
Mitsubishi,2017,Outlander,SUV,Automatic,Unleaded,4,SUV,4,7,23999,Victoria State Government
Mitsubishi,2017,Triton,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,27990,Victoria State Government
Holden,2013,Cruze,Hatchback,Manual,Unleaded,4,Hatchback,5,5,8499,Australian Capital Territory
Mazda,2013,BT-50,Ute / Tray,Automatic,Diesel,5,Ute  ,4,5,21990,Victoria State Government
Nissan,2013,Patrol,SUV,Automatic,Diesel,4,SUV,4,7,28800,New South Wales
Volkswagen,2015,Golf,Hatchback,Automatic,Premium,4,Hatchback,5,5,16950,Victoria State Government
Volkswagen,2019,Golf,Hatchback,Manual,Premium,4,Hatchback,5,5,23410,Australian Capital Territory
Kia,2015,Cerato,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,19705,Victoria State Government
Hyundai,2019,Sonata,Sedan,Automatic,Unleaded,4,Sedan,4,5,27970,Victoria State Government
Ford,2013,Ranger,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,17990,Victoria State Government
Mazda,2014,3,Sedan,Automatic,Unleaded,4,Sedan,4,5,19888,Australian Capital Territory
Kia,2017,Sorento,SUV,Automatic,Diesel,4,SUV,4,7,39999,Victoria State Government
Audi,2015,A6,Sedan,Automatic,Premium,4,Sedan,4,5,25990,New South Wales
BMW,2014,740I,Sedan,Automatic,Premium,6,Sedan,4,5,49950,Queensland
Volkswagen,2018,Golf,Wagon,Automatic,Diesel,4,Wagon,4,5,27999,Victoria State Government
Toyota,2015,Kluger,SUV,Automatic,Unleaded,6,SUV,4,7,31980,Australian Capital Territory
Kia,2022,Cerato,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,41990,Victoria State Government
Ford,2019,Ranger,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,29999,Victoria State Government
Hyundai,2015,I30,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,14813,New South Wales
Kia,2020,RIO,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,19670,Australian Capital Territory
Subaru,2015,WRX,Sedan,Manual,Premium,4,Sedan,4,5,29850,Victoria State Government
Holden,2019,Colorado,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,42999,Victoria State Government
Toyota,2015,Landcruiser,SUV,Automatic,Diesel,8,SUV,4,8,72800,New South Wales
Volkswagen,2018,Golf,Hatchback,Automatic,Premium,4,Hatchback,5,5,26990,New South Wales
Hyundai,2017,Accent,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,19990,Victoria State Government
Jeep,2015,Cherokee,SUV,Automatic,Unleaded,6,SUV,4,5,19990,Victoria State Government
Hyundai,2018,Tucson,SUV,Automatic,Diesel,4,SUV,4,5,26288,Victoria State Government
Toyota,2020,Camry,Sedan,Automatic,Hybrid,4,Sedan,4,5,42990,Victoria State Government
Renault,2018,Megane,Hatchback,Automatic,Premium,4,Hatchback,5,5,20999,Victoria State Government
Mazda,2018,3,Sedan,Automatic,Unleaded,4,Sedan,4,5,25990,Australian Capital Territory
Mitsubishi,2015,Outlander,SUV,Automatic,Diesel,4,SUV,4,7,24990,Victoria State Government
Volkswagen,2022,Tiguan,Bathurst Volkswagen,Automatic,Diesel,4,SUV,4,5,61490,New South Wales
Honda,2018,HR-V,SUV,Automatic,Unleaded,4,SUV,4,5,28100,Australian Capital Territory
Hyundai,2020,I30,Hatchback,Automatic,Unleaded,4,Hatchback,4,5,24990,Queensland
Holden,2016,Colorado,SUV,Automatic,Diesel,4,SUV,4,7,25913,New South Wales
Nissan,2018,Navara,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,39999,Victoria State Government
Holden,2013,Cruze,Hatchback,Manual,Unleaded,4,Hatchback,5,5,8368,Victoria State Government
Honda,2022,Civic,Hatchback,Automatic,Unleaded,4,Hatchback,4,5,41989,Australian Capital Territory
Renault,2019,Trafic,Commercial,Manual,Diesel,4,Commercial,4,3,29913,New South Wales
Holden,2018,Calais,Wagon,Automatic,Premium,6,Wagon,4,5,29990,Queensland
Jeep,2023,Compass,Valley Motor Group New,Automatic,Unleaded,4,SUV,4,5,51499,Victoria State Government
Land,2018,Rover,SUV,Automatic,Diesel,6,SUV,4,5,119990,Victoria State Government
Mazda,2021,CX-9,SUV,Automatic,Unleaded,4,SUV,4,7,57990,Australian Capital Territory
Mazda,2018,CX-9,SUV,Automatic,Unleaded,4,SUV,4,7,33990,New South Wales
Mazda,2014,BT-50,Ute / Tray,Manual,Diesel,4,Ute  ,2,3,15199,Australian Capital Territory
Nissan,2015,Navara,Ute / Tray,Manual,Diesel,4,Ute  ,2,2,21990,Victoria State Government
Subaru,2021,Forester,SUV,Automatic,Unleaded,4,SUV,4,5,33670,Australian Capital Territory
Hyundai,2020,Tucson,SUV,Automatic,Unleaded,4,SUV,4,5,31950,Victoria State Government
Mitsubishi,2016,Triton,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,31990,Victoria State Government
Ford,2018,Escape,SUV,Automatic,Diesel,4,SUV,4,5,24999,Victoria State Government
Mazda,2021,CX-5,SUV,Automatic,Unleaded,4,SUV,4,5,46990,Victoria State Government
Mazda,2015,BT-50,Ute / Tray,Manual,Diesel,5,Ute  ,4,5,24990,New South Wales
Mazda,2017,CX-3,SUV,Automatic,Unleaded,4,SUV,4,5,19670,Australian Capital Territory
Ford,2019,Ranger,Ute / Tray,Manual,Diesel,5,Ute  ,4,4,33999,Victoria State Government
Isuzu,2015,MU-X,SUV,Automatic,Diesel,4,SUV,4,7,26975,Victoria State Government
Subaru,2016,WRX,Sedan,Manual,Premium,4,Sedan,4,5,32990,Australian Capital Territory
Toyota,2015,Landcruiser,SUV,Automatic,Diesel,8,SUV,4,7,79990,Victoria State Government
Volkswagen,2015,Golf,Hatchback,Automatic,Premium,4,Hatchback,5,5,16990,Queensland
Volkswagen,2017,Tiguan,SUV,Automatic,Premium,4,SUV,4,5,24800,Australian Capital Territory
Mazda,2017,CX-5,SUV,Automatic,Unleaded,4,SUV,4,5,32990,Victoria State Government
Volkswagen,2022,Tiguan,Bathurst Volkswagen,Automatic,Premium,4,SUV,4,7,57490,New South Wales
Ford,2021,Puma,SUV,Automatic,Premium,3,SUV,5,5,31888,Australian Capital Territory
Toyota,2017,Hilux,Ute / Tray,Manual,Diesel,4,Ute  ,2,2,19990,Victoria State Government
Ford,2015,Ranger,Ute / Tray,Automatic,Diesel,5,Ute  ,4,4,29990,Victoria State Government
Toyota,2019,Hilux,Ute / Tray,Automatic,Diesel,4,Ute  ,2,2,44990,New South Wales
Ford,2015,Ranger,Ute / Tray,Automatic,Diesel,5,Ute  ,4,5,36500,New South Wales
GWM,2023,Haval,Valley Ford Traralgon New,Automatic,Premium,4,SUV,4,5,41485,Victoria State Government
Volkswagen,2019,Tiguan,SUV,Automatic,Premium,4,SUV,4,5,39990,Australian Capital Territory
Nissan,2016,X-Trail,SUV,Automatic,Unleaded,4,SUV,4,5,27990,Queensland
Mitsubishi,2016,Triton,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,22913,New South Wales
Nissan,2017,X-Trail,SUV,Automatic,Diesel,4,SUV,4,5,30990,Victoria State Government
Renault,2020,Koleos,SUV,Automatic,Unleaded,4,SUV,4,5,29990,Australian Capital Territory
Hyundai,2013,IX35,SUV,Automatic,Unleaded,4,SUV,4,5,10999,Queensland
Toyota,2020,RAV4,SUV,Automatic,Hybrid,4,SUV,5,5,54888,New South Wales
Toyota,2017,C-HR,SUV,Automatic,Premium,4,SUV,4,5,33990,Queensland
Ford,2017,Focus,Hatchback,Manual,Premium,4,Hatchback,5,5,53987,Queensland
Nissan,2017,Navara,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,36990,Victoria State Government
Skoda,2022,Kodiaq,SUV,Automatic,Premium,4,SUV,4,7,44800,Australian Capital Territory
Nissan,2017,Navara,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,27913,New South Wales
Toyota,2023,Landcruiser,SUV,Automatic,Diesel,6,SUV,4,7,155000,Queensland
Holden,2017,UTE,Ute / Tray,Automatic,Unleaded,6,Ute  ,2,2,32990,Victoria State Government
Volkswagen,2016,Tiguan,SUV,Automatic,Premium,4,SUV,4,5,19913,New South Wales
Honda,2020,CR-V,SUV,Automatic,Unleaded,4,SUV,4,5,38990,Queensland
Isuzu,2015,MU-X,SUV,Automatic,Diesel,4,SUV,4,7,35950,Victoria State Government
Nissan,2014,Navara,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,19890,Victoria State Government
Isuzu,2018,D-MAX,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,40888,New South Wales
LDV,2023,V80,"Barry Bourke GMSV, Suzuki, Renault & LDV New",Automatic,Diesel,4,Commercial,4,3,41990,Victoria State Government
Toyota,2021,Kluger,SUV,Automatic,Hybrid,4,SUV,5,7,62980,Australian Capital Territory
Ford,2022,Ranger,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,66990,New South Wales
Haval,2015,H8,SUV,Automatic,Premium,4,SUV,4,5,22733,Victoria State Government
Toyota,2014,86,Coupe,Automatic,Premium,4,Coupe,2,4,24830,Australian Capital Territory
Toyota,2022,Corolla,Hatchback,Automatic,Hybrid,4,Hatchback,5,5,46990,New South Wales
Mitsubishi,2021,Outlander,SUV,Automatic,Unleaded,4,SUV,4,7,34990,Victoria State Government
Land,2017,Rover,SUV,Automatic,Diesel,4,SUV,4,5,28990,New South Wales
Renault,2020,Koleos,SUV,Automatic,Unleaded,4,SUV,4,5,25990,New South Wales
Volkswagen,2013,Golf,Hatchback,Automatic,Premium,4,Hatchback,5,5,13499,Victoria State Government
Isuzu,2014,D-MAX,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,20000,New South Wales
Honda,2013,Civic,Sedan,Automatic,Unleaded,4,Sedan,4,5,13888,Australian Capital Territory
Toyota,2016,Hilux,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,27800,New South Wales
Hyundai,2017,Elantra,Sedan,Automatic,Unleaded,4,Sedan,4,5,19670,Australian Capital Territory
Toyota,2019,Kluger,SUV,Automatic,Unleaded,6,SUV,4,7,56888,Victoria State Government
Toyota,2019,Landcruiser,SUV,Manual,Diesel,8,SUV,2,5,84777,New South Wales
Honda,2018,HR-V,SUV,Automatic,Unleaded,4,SUV,4,5,30888,Victoria State Government
Nissan,2017,Qashqai,SUV,Automatic,Unleaded,4,SUV,4,5,22888,New South Wales
Subaru,2018,Impreza,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,20989,Australian Capital Territory
Mitsubishi,2019,Outlander,SUV,Automatic,Unleaded,4,SUV,4,7,28990,Victoria State Government
Audi,2014,Q7,SUV,Automatic,Diesel,6,SUV,4,7,39990,Victoria State Government
Volvo,2013,XC60,SUV,Automatic,Premium,4,SUV,4,5,17890,Australian Capital Territory
Toyota,2016,Camry,Sedan,Automatic,Unleaded,4,Sedan,4,5,20999,Victoria State Government
Suzuki,2017,Vitara,SUV,Automatic,Unleaded,4,SUV,4,5,25888,Australian Capital Territory
Hyundai,2020,Kona,SUV,Automatic,Unleaded,4,SUV,4,5,27288,Victoria State Government
Kia,2019,Sorento,SUV,Automatic,Diesel,4,SUV,4,7,35830,Australian Capital Territory
Kia,2019,Carnival,Wagon,Automatic,Unleaded,6,Wagon,4,8,38990,New South Wales
Volkswagen,2013,Jetta,Sedan,Automatic,Premium,4,Sedan,4,5,18000,Victoria State Government
BMW,2020,220I,Sedan,Automatic,Hybrid,4,Sedan,4,5,54990,Australian Capital Territory
Ford,2018,Escape,SUV,Automatic,Premium,4,SUV,4,5,19990,New South Wales
Toyota,2020,C-HR,SUV,Automatic,Premium,4,SUV,4,5,41880,Victoria State Government
Mercedes-Benz,2019,A200,Sedan,Automatic,Premium,4,Sedan,4,5,48830,Australian Capital Territory
Lexus,2022,ES250,Sedan,Automatic,Premium,4,Sedan,4,5,59980,Queensland
